Relative Path,File Name,Extension,File Size (bytes),Package,Test,Dimensions (pixels),Colour,Cardinality,Subject,Fingerprint Type,Gender,Eyes,Mouth,Background,Facing,Rotation,Same subject,Same image as,Other,,,RGB_bytes_match,RGBA_bytes_match,BW_bytes_match,bytes_match,skip_bytes_checks
\assets\face\image,4_1.data,.data,"1,887,144",com.gemalto.cogent.test.face,FaceAPITest.testFeatureExtract,658x956,BGR,One,Face,,Man,Open,Neutral,Colour,Front,,,,"glasses, id photo",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,4_1.data,.data,"1,887,144",com.gemalto.cogent.test.face,FaceAPITest.testVerify,658x956,BGR,One,Face,,Man,Open,Neutral,Colour,Front,,,,"glasses, id photo",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,4_1.data,.data,"1,887,144",com.gemalto.cogent.test.face,FaceAPITest.testMatchQuality,658x956,BGR,One,Face,,Man,Open,Neutral,Colour,Front,,,,"glasses, id photo",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,5_1.data,.data,"4,500,000",com.gemalto.cogent.test.face,FaceAPITest.testAttribute,1000x1500,BGR,One,Face,,Man,Open,Neutral,Colour,Front,,,,id photo,,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,5_1.data,.data,"4,500,000",com.gemalto.cogent.test.face,FaceAPITest.testFeatureExtract,1000x1500,BGR,One,Face,,Man,Open,Neutral,Colour,Front,,,,id photo,,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,5_1.data,.data,"4,500,000",com.gemalto.cogent.test.face,FaceAPITest.testVerify,1000x1500,BGR,One,Face,,Man,Open,Neutral,Colour,Front,,,,id photo,,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,5_1.data,.data,"4,500,000",com.gemalto.cogent.test.face,FaceAPITest.testMatchQuality,1000x1500,BGR,One,Face,,Man,Open,Neutral,Colour,Front,,,,id photo,,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,6.data,.data,"499,500",com.gemalto.cogent.test.face,FaceAPITest.testLocation,500x333,BGR,Multiple,Person,,,,Smiling,Outdoors,,,,,"group photo, 4 women, 3 men, squinting eyes",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,6.data,.data,"499,500",com.gemalto.cogent.test.face,FaceAPITest.testAttribute,500x333,BGR,Multiple,Person,,,,Smiling,Outdoors,,,,,"group photo, 4 women, 3 men, squinting eyes",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,6.data,.data,"499,500",com.gemalto.cogent.test.face,FaceAPITest.testTrack,500x333,BGR,Multiple,Person,,,,Smiling,Outdoors,,,,,"group photo, 4 women, 3 men, squinting eyes",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,6ren.data,.data,"750,000",com.gemalto.cogent.test.face,FaceAPITest.testLocation,500x500,BGR,Multiple,Person,,,Open,,White,Front,,,,"group photo, 4 men, 2 women, some smiling some neutral, two men have glasses",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,6ren.data,.data,"750,000",com.gemalto.cogent.test.face,FaceAPITest.testAttribute,500x500,BGR,Multiple,Person,,,Open,,White,Front,,,,"group photo, 4 men, 2 women, some smiling some neutral, two men have glasses",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,6ren.data,.data,"750,000",com.gemalto.cogent.test.face,FaceAPITest.testTrack,500x500,BGR,Multiple,Person,,,Open,,White,Front,,,,"group photo, 4 men, 2 women, some smiling some neutral, two men have glasses",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,6_1.data,.data,"2,685,600",com.gemalto.cogent.test.face,FaceAPITest.testAttribute,800x1119,BGR,One,Face,,Woman,Open,Smiling,Colour,Front,,,,id photo,,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,6_1.data,.data,"2,685,600",com.gemalto.cogent.test.face,FaceAPITest.testFeatureExtract,800x1119,BGR,One,Face,,Woman,Open,Smiling,Colour,Front,,,,id photo,,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,6_1.data,.data,"2,685,600",com.gemalto.cogent.test.face,FaceAPITest.testVerify,800x1119,BGR,One,Face,,Woman,Open,Smiling,Colour,Front,,,,id photo,,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,6_1.data,.data,"2,685,600",com.gemalto.cogent.test.face,FaceAPITest.testMatchQuality,800x1119,BGR,One,Face,,Woman,Open,Smiling,Colour,Front,,,,id photo,,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,8.data,.data,"516,420",com.gemalto.cogent.test.face,FaceAPITest.testAttribute,380x453,BGR,One,Face,,Woman,Open,Neutral,Colour,Front,,,,"glasses, id photo",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,8.data,.data,"516,420",com.gemalto.cogent.test.face,FaceAPITest.testFeatureExtract,380x453,BGR,One,Face,,Woman,Open,Neutral,Colour,Front,,,,"glasses, id photo",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,8.data,.data,"516,420",com.gemalto.cogent.test.face,FaceAPITest.testVerify,380x453,BGR,One,Face,,Woman,Open,Neutral,Colour,Front,,,,"glasses, id photo",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,b2.data,.data,"1,510,200",N/F,N/F,600x839,BGR,One,Face,,Man,Open,Neutral,Colour,Front,,,,id photo,,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,baby_4.data,.data,"819,840",com.gemalto.cogent.test.face,FaceAPITest.testLocation,640x427,BGR,Multiple,Face,,Woman,Open,Smiling,Indoors,Front,,,,"woman with a baby on a bed, baby lying down",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,baby_4.data,.data,"819,840",com.gemalto.cogent.test.face,FaceAPITest.testAttribute,640x427,BGR,Multiple,Face,,Woman,Open,Smiling,Indoors,Front,,,,"woman with a baby on a bed, baby lying down",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,baby_4.data,.data,"819,840",com.gemalto.cogent.test.face,FaceAPITest.testTrack,640x427,BGR,Multiple,Face,,Woman,Open,Smiling,Indoors,Front,,,,"woman with a baby on a bed, baby lying down",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,black_white.data,.data,"523,500",com.gemalto.cogent.test.face,FaceAPITest.testLocation,500x349,BGR,Multiple,Person,,,Open,,Colour,Front,,,,"picture of a black and white photo, group photo with writing on the top, 5 men, 8 women",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,black_white.data,.data,"523,500",com.gemalto.cogent.test.face,FaceAPITest.testAttribute,500x349,BGR,Multiple,Person,,,Open,,Colour,Front,,,,"picture of a black and white photo, group photo with writing on the top, 5 men, 8 women",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,black_white.data,.data,"523,500",com.gemalto.cogent.test.face,FaceAPITest.testTrack,500x349,BGR,Multiple,Person,,,Open,,Colour,Front,,,,"picture of a black and white photo, group photo with writing on the top, 5 men, 8 women",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,busy_background_false.data,.data,"185,460",com.gemalto.cogent.test.face,FaceAPITest.testQualityCheck,220x281,BGR,One,Face,,Woman,Open,Neutral,Indoors,Front,,,,"old, background full of stuff (plants?), bottom right corner has a white X on red background",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,b_ears_not_obscured_by_hair_false.data,.data,"1,653,912",com.gemalto.cogent.test.face,FaceAPITest.testQualityCheck,589x936,BGR,One,Face,,Woman,Open,Neutral,Indoors,Front,,,,ears mostly covered by hair,,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,b_ears_not_obscured_by_hair_true.data,.data,"2,014,962",com.gemalto.cogent.test.face,FaceAPITest.testQualityCheck,673x998,BGR,One,Face,,Man,Open,Neutral,Colour,Front,,,,"short hair, ears completely visible",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,b_eye_color_0_hair_color_0.data,.data,"27,677,376",com.gemalto.cogent.test.face,FaceAPITest.testQualityCheck,2736x3372,BGR,One,Face,,Man,Open,Neutral,White,Front,,,,"black hair, black eyes",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,b_eye_color_false.data,.data,"2,635,446",com.gemalto.cogent.test.face,FaceAPITest.testQualityCheck,803x1094,BGR,One,Face,,Woman,Open,Smiling,Indoors,Front,,,,"selfie, blue hair, blue eyes (one darker)",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,b_gray_scale_prof_false.data,.data,"1,204,980",com.gemalto.cogent.test.face,FaceAPITest.testQualityCheck,532x755,BGR,One,Face,,Man,Open,Neutral,Indoors,Front,,,,"picture of a very old photo, faded, blurry, wearing hat, writing in corners",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,b_hair_color_false.data,.data,"1,936,704",com.gemalto.cogent.test.face,FaceAPITest.testQualityCheck,704x917,BGR,One,Face,,Woman,Open,Smiling,Indoors,Front,,,,"selfie, pink hair, head slightly tilted,",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,b_no_moustache_False.data,.data,"2,638,149",com.gemalto.cogent.test.face,FaceAPITest.testQualityCheck,809x1087,BGR,One,Face,,Man,Open,Neutral,Indoors,Front,,,,"selfie, bald, beard",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,b_no_moustache_True.data,.data,"1,868,508",com.gemalto.cogent.test.face,FaceAPITest.testQualityCheck,711x876,BGR,One,Face,,Man,Open,Neutral,White,Front,,,,no beard/moustache,,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,c15.data,.data,"1,228,800",N/F,N/F,640x640,BGR,One,Face,,Woman,Open,Smiling,Colour,Front,,,,anime girl,,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,cartoon_false.data,.data,"343,200",com.gemalto.cogent.test.face,FaceAPITest.testQualityCheck,400x286,BGR,One,Face,,Man,Open,Neutral,Colour,45° Right,,,,anime boy,,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,chile.data,.data,"633,600",com.gemalto.cogent.test.face,FaceAPITest.testQualityCheck,400x528,BGR,One,Face,,Woman,Open,Smiling,White,Front,,,\assets\common\face1.data,"old, id photo",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,chile_10081_1213-58666_passall_3.data,.data,"633,600",com.gemalto.cogent.test.face,FaceAPITest.testPassQualityCheck,400x528,BGR,One,Face,,Man,Open,Neutral,White,Front,,,,id photo,,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,contrast_6.data,.data,"564,000",N/F,N/F,376x500,BGR,One,Face,,Woman,Open,Smiling,Black,45° Right,,,,"very bright face, dark background, hight contrast, no colour",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,Contrast_False.data,.data,"398,775",com.gemalto.cogent.test.face,FaceAPITest.testQualityCheck,325x409,BGR,One,Face,,Woman,Open,Neutral,White,Front,,,,"very bright background, bright face. low contrast",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,con_1.data,.data,"480,000",N/F,N/F,400x400,BGR,One,Face,,Woman,Open,Neutral,Outdoors,45° Right,,,,low contrast,,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,Dozens_Faces_M.data,.data,"13,790,160",com.gemalto.cogent.test.face,FaceAPITest.testLocation,2148x2140,BGR,Multiple,Person,,,,,Outdoors,Front,,,,"group photo, 20+ faces, some cut",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,Dozens_Faces_M.data,.data,"13,790,160",com.gemalto.cogent.test.face,FaceAPITest.testAttribute,2148x2140,BGR,Multiple,Person,,,,,Outdoors,Front,,,,"group photo, 20+ faces, some cut",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,Dozens_Faces_M.data,.data,"13,790,160",com.gemalto.cogent.test.face,FaceAPITest.testTrack,2148x2140,BGR,Multiple,Person,,,,,Outdoors,Front,,,,"group photo, 20+ faces, some cut",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,duoren_1.data,.data,"1,284,720",com.gemalto.cogent.test.face,FaceAPITest.testLocation,848x505,BGR,Multiple,Person,,,,,Outdoors,,,,,"group photo, 18 people, 2 with sunglasses",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,duoren_1.data,.data,"1,284,720",com.gemalto.cogent.test.face,FaceAPITest.testAttribute,848x505,BGR,Multiple,Person,,,,,Outdoors,,,,,"group photo, 18 people, 2 with sunglasses",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,duoren_1.data,.data,"1,284,720",com.gemalto.cogent.test.face,FaceAPITest.testTrack,848x505,BGR,Multiple,Person,,,,,Outdoors,,,,,"group photo, 18 people, 2 with sunglasses",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,E3_S0_A1_4d_1_depth_91.raw,.raw,"1,843,208",com.gemalto.cogent.test.face,FaceAPITest.testLivenessSilent,N/A,N/A,,,,,,,,,,,,abstract data,,,#REF!,#REF!,#REF!,#REF!,FALSE
\assets\face\image,exposure_false.data,.data,"178,524",com.gemalto.cogent.test.face,FaceAPITest.testQualityCheck,171x348,BGR,One,Face,,Man,Open,Neutral,Indoors,Front,,,,"selfie, extremely over-exposed",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,EyePatch_False.data,.data,"270,000",com.gemalto.cogent.test.face,FaceAPITest.testQualityCheck,300x300,BGR,One,Face,,Woman,,Smiling,Indoors,Front,,,,"eyes covered with sleeping mask, head resting on hands",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,eye_open_false.data,.data,"842,724",com.gemalto.cogent.test.face,FaceAPITest.testQualityCheck,459x612,BGR,One,Face,,Man,Closed,Neutral,White,Front,,,,,,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,eye_shadow_false.data,.data,"921,600",com.gemalto.cogent.test.face,FaceAPITest.testQualityCheck,640x480,BGR,One,Face,,Man,,Neutral,Indoors,Front,,,,"very dark, eyes completely in shadow, no colour",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,Faceg.data,.data,"633,600",N/F,N/F,400x528,BGR,One,Face,,Man,Open,Neutral,White,Front,,,,"id photo, chin puff beard, unibrow",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,Facep.data,.data,"633,600",N/F,N/F,400x528,BGR,One,Face,,Man,Open,Neutral,White,Front,,,,"id photo, soul patch, unibrow",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,face_bad_quality_from_mosip.data,.data,"230,400",com.gemalto.cogent.test.face,FaceAPITest_NT.testQualityCheckBadQuality,240x320,BGR,One,Face,,Man,Open,Neutral,Indoors,Front,,,,"bad quality, dark, glasses, eyes barely visible. moustache",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,flash_5.data,.data,"1,920,000",N/F,N/F,800x800,BGR,One,Face,,Man,Sunglasses,Neutral,White,Front,,,,aviator glasses with reflections,,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,flash_reflection_false.data,.data,"1,248,048",com.gemalto.cogent.test.face,FaceAPITest.testQualityCheck,648x642,BGR,One,Face,,Woman,Sunglasses,Neutral,White,45° Right,,,,reflection of a room visible in glasses,,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,frames_uncover_eyes_false.data,.data,"2,112,000",com.gemalto.cogent.test.face,FaceAPITest.testQualityCheck,1000x704,BGR,One,Face,,Woman,Open,Smiling,Indoors,Front,,,,"glasses, frames covering top of eyes",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,frontal_false.data,.data,"331,776",com.gemalto.cogent.test.face,FaceAPITest.testQualityCheck,384x288,BGR,One,Face,,Man,Open,Neutral,White,Front,,,,"glasses, frames touching top of eyes",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,GC_gallery.data,.data,"290,520",com.gemalto.cogent.test.face,FaceAPITest.testLocation,269x360,BGR,One,Face,,Man,Open,Neutral,White,Front,,,,"bald,id photo",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,GC_gallery.data,.data,"290,520",com.gemalto.cogent.test.face,FaceAPITest.testAttribute,269x360,BGR,One,Face,,Man,Open,Neutral,White,Front,,,,"bald,id photo",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,GC_gallery.data,.data,"290,520",com.gemalto.cogent.test.face,FaceAPITest.testFeatureExtract,269x360,BGR,One,Face,,Man,Open,Neutral,White,Front,,,,"bald,id photo",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,GC_gallery.data,.data,"290,520",com.gemalto.cogent.test.face,FaceAPITest.testVerify,269x360,BGR,One,Face,,Man,Open,Neutral,White,Front,,,,"bald,id photo",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,GC_probe.data,.data,"227,520",com.gemalto.cogent.test.face,FaceAPITest.testLocation,240x316,BGR,One,Face,,Man,Open,,Indoors,Front,,GC_gallery.data,,facemask,,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,GC_probe.data,.data,"227,520",com.gemalto.cogent.test.face,FaceAPITest.testAttribute,240x316,BGR,One,Face,,Man,Open,,Indoors,Front,,GC_gallery.data,,facemask,,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,GC_probe.data,.data,"227,520",com.gemalto.cogent.test.face,FaceAPITest.testFeatureExtract,240x316,BGR,One,Face,,Man,Open,,Indoors,Front,,GC_gallery.data,,facemask,,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,GC_probe.data,.data,"227,520",com.gemalto.cogent.test.face,FaceAPITest.testTrack,240x316,BGR,One,Face,,Man,Open,,Indoors,Front,,GC_gallery.data,,facemask,,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,GC_probe.data,.data,"227,520",com.gemalto.cogent.test.face,FaceAPITest.testVerify,240x316,BGR,One,Face,,Man,Open,,Indoors,Front,,GC_gallery.data,,facemask,,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,glasses_true.data,.data,"187,812",com.gemalto.cogent.test.face,FaceAPITest.testQualityCheck,222x282,BGR,One,Face,,Woman,Open,Neutral,White,Front,,,,"glasses, fringe, long hair, id photo",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,Greyscale_False.data,.data,"921,600",com.gemalto.cogent.test.face,FaceAPITest.testQualityCheck,640x480,BGR,One,Face,,Man,Open,Mouth Open,Indoors,Front,,,,dark,,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,hair_cross_eye_false.data,.data,"360,000",com.gemalto.cogent.test.face,FaceAPITest.testQualityCheck,300x400,BGR,One,Face,,Woman,Open,Smiling,White,Front,,,,"hair covering left eye and forhead, hands partially covering mouth",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,hat_true.data,.data,"180,180",com.gemalto.cogent.test.face,FaceAPITest.testQualityCheck,220x273,BGR,One,Face,,Man,Open,Neutral,Colour,Front,,,,bucket hat,,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,heavy_frames_false.data,.data,"747,000",com.gemalto.cogent.test.face,FaceAPITest.testQualityCheck,498x500,BGR,One,Face,,Man,Open,Smiling,White,Front,,,,"glasses with thick frames, stubble",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,heying1.data,.data,"5,033,952",com.gemalto.cogent.test.face,FaceAPITest.testLocation,1589x1056,BGR,Multiple,Person,,,,,Outdoors,Front,,,,group photo of cca 40 people,,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,heying1.data,.data,"5,033,952",com.gemalto.cogent.test.face,FaceAPITest.testAttribute,1589x1056,BGR,Multiple,Person,,,,,Outdoors,Front,,,,group photo of cca 40 people,,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,hotspot_false.data,.data,"183,612",com.gemalto.cogent.test.face,FaceAPITest.testQualityCheck,214x286,BGR,One,Person,,Woman,Open,Neutral,White,Front,,,,"id photo, picture of a photo, hotspot from light reflection",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,ID_00028_01.data,.data,"2,764,800",com.gemalto.cogent.test.face,FaceAPITest.testLocation,720x1280,BGR,One,Person,,Woman,Open,Mouth Open,Outdoors,Front,,,,,,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,ID_00028_01.data,.data,"2,764,800",com.gemalto.cogent.test.face,FaceAPITest.testAttribute,720x1280,BGR,One,Person,,Woman,Open,Mouth Open,Outdoors,Front,,,,,,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,ID_00028_01.data,.data,"2,764,800",com.gemalto.cogent.test.face,FaceAPITest.testFeatureExtract,720x1280,BGR,One,Person,,Woman,Open,Mouth Open,Outdoors,Front,,,,,,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,ID_00028_01.data,.data,"2,764,800",com.gemalto.cogent.test.face,FaceAPITest.testTrack,720x1280,BGR,One,Person,,Woman,Open,Mouth Open,Outdoors,Front,,,,,,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,ID_00028_01.data,.data,"2,764,800",com.gemalto.cogent.test.face,FaceAPITest.testVerify,720x1280,BGR,One,Person,,Woman,Open,Mouth Open,Outdoors,Front,,,,,,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,ID_00028_02.data,.data,"2,764,800",com.gemalto.cogent.test.face,FaceAPITest.testLocation,720x1280,BGR,One,Person,,Woman,Open,,Outdoors,Front,,ID_00028_01.data,,"facemask, same scene",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,ID_00028_02.data,.data,"2,764,800",com.gemalto.cogent.test.face,FaceAPITest.testAttribute,720x1280,BGR,One,Person,,Woman,Open,,Outdoors,Front,,ID_00028_01.data,,"facemask, same scene",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,ID_00028_02.data,.data,"2,764,800",com.gemalto.cogent.test.face,FaceAPITest.testFeatureExtract,720x1280,BGR,One,Person,,Woman,Open,,Outdoors,Front,,ID_00028_01.data,,"facemask, same scene",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,ID_00028_02.data,.data,"2,764,800",com.gemalto.cogent.test.face,FaceAPITest.testTrack,720x1280,BGR,One,Person,,Woman,Open,,Outdoors,Front,,ID_00028_01.data,,"facemask, same scene",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,ID_00028_02.data,.data,"2,764,800",com.gemalto.cogent.test.face,FaceAPITest.testVerify,720x1280,BGR,One,Person,,Woman,Open,,Outdoors,Front,,ID_00028_01.data,,"facemask, same scene",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,ID_00845_1.data,.data,"2,764,800",com.gemalto.cogent.test.face,FaceAPITest.testLocation,720x1280,BGR,One,Person,,Man,Open,,Indoors,45° Right,,,,"facemask, glasses, hands holding mask",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,ID_00845_1.data,.data,"2,764,800",com.gemalto.cogent.test.face,FaceAPITest.testAttribute,720x1280,BGR,One,Person,,Man,Open,,Indoors,45° Right,,,,"facemask, glasses, hands holding mask",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,ID_00845_1.data,.data,"2,764,800",com.gemalto.cogent.test.face,FaceAPITest.testFeatureExtract,720x1280,BGR,One,Person,,Man,Open,,Indoors,45° Right,,,,"facemask, glasses, hands holding mask",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,ID_00845_1.data,.data,"2,764,800",com.gemalto.cogent.test.face,FaceAPITest.testTrack,720x1280,BGR,One,Person,,Man,Open,,Indoors,45° Right,,,,"facemask, glasses, hands holding mask",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,ID_00845_1.data,.data,"2,764,800",com.gemalto.cogent.test.face,FaceAPITest.testVerify,720x1280,BGR,One,Person,,Man,Open,,Indoors,45° Right,,,,"facemask, glasses, hands holding mask",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,ID_00845_2.data,.data,"2,764,800",com.gemalto.cogent.test.face,FaceAPITest.testLocation,720x1280,BGR,One,Person,,Man,,Neutral,Indoors,Down,,ID_00845_1.data,,"same scene but no face mask, glasses",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,ID_00845_2.data,.data,"2,764,800",com.gemalto.cogent.test.face,FaceAPITest.testAttribute,720x1280,BGR,One,Person,,Man,,Neutral,Indoors,Down,,ID_00845_1.data,,"same scene but no face mask, glasses",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,ID_00845_2.data,.data,"2,764,800",com.gemalto.cogent.test.face,FaceAPITest.testFeatureExtract,720x1280,BGR,One,Person,,Man,,Neutral,Indoors,Down,,ID_00845_1.data,,"same scene but no face mask, glasses",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,ID_00845_2.data,.data,"2,764,800",com.gemalto.cogent.test.face,FaceAPITest.testTrack,720x1280,BGR,One,Person,,Man,,Neutral,Indoors,Down,,ID_00845_1.data,,"same scene but no face mask, glasses",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,ID_00845_2.data,.data,"2,764,800",com.gemalto.cogent.test.face,FaceAPITest.testVerify,720x1280,BGR,One,Person,,Man,,Neutral,Indoors,Down,,ID_00845_1.data,,"same scene but no face mask, glasses",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,ID_00846_1.data,.data,"2,764,800",com.gemalto.cogent.test.face,FaceAPITest.testLocation,1280x720,BGR,One,Person,,Woman,Open,Mouth Open,Indoors,Front,,,,"glasses, fringe, sitting down",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,ID_00846_1.data,.data,"2,764,800",com.gemalto.cogent.test.face,FaceAPITest.testAttribute,1280x720,BGR,One,Person,,Woman,Open,Mouth Open,Indoors,Front,,,,"glasses, fringe, sitting down",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,ID_00846_1.data,.data,"2,764,800",com.gemalto.cogent.test.face,FaceAPITest.testFeatureExtract,1280x720,BGR,One,Person,,Woman,Open,Mouth Open,Indoors,Front,,,,"glasses, fringe, sitting down",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,ID_00846_1.data,.data,"2,764,800",com.gemalto.cogent.test.face,FaceAPITest.testTrack,1280x720,BGR,One,Person,,Woman,Open,Mouth Open,Indoors,Front,,,,"glasses, fringe, sitting down",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,ID_00846_1.data,.data,"2,764,800",com.gemalto.cogent.test.face,FaceAPITest.testVerify,1280x720,BGR,One,Person,,Woman,Open,Mouth Open,Indoors,Front,,,,"glasses, fringe, sitting down",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,ID_00846_2.data,.data,"2,764,800",com.gemalto.cogent.test.face,FaceAPITest.testLocation,1280x720,BGR,One,Person,,Woman,Open,,Indoors,Front,,ID_00846_1.data,,"glasses, fringe, sitting down, wearing a face mask",,,TRUE,FALSE,FALSE,TRUE,FALSE
\assets\face\image,ID_00846_2.data,.data,"2,764,800",com.gemalto.cogent.test.face,FaceAPITest.testAttribute,1280x720,BGR,One,Person,,Woman,Open,,Indoors,Front,,ID_00846_1.data,,"glasses, fringe, sitting down, wearing a face mask",,,TRUE,FALSE,FALSE,TRUE,FALSE
